Ticker,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,Unnamed: 12,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
SIBC,T3,2022,XOF,,35900000000.0,,,,31100000000.0,,,63000000000.0,36000000000.0,-40000000.0,890000000000.0,1100000000000.0,37000000000.0,
SIBC,T3,2021,XOF,,32300000000.0,,,,26600000000.0,,,57300000000.0,31500000000.0,800000000.0,800500000000.0,1022500000000.0,32300000000.0,
SIBC,T3,2020,XOF,,28900000000.0,,,,23200000000.0,,,56100000000.0,30700000000.0,-1800000000.0,775400000000.0,837000000000.0,28900000000.0,
SIBC,T3,2019,XOF,,26809000000.0,,,,20859000000.0,,,51961000000.0,26937000000.0,-128000000.0,739278000000.0,764465000000.0,26742000000.0,
SIBC,T3,2018,XOF,,21786000000.0,,,,16340000000.0,,,48576000000.0,21786000000.0,-3589000000.0,639834000000.0,750218000000.0,21786000000.0,
SIBC,T3,2017,XOF,,,,,,16161000000.0,,,42775000000.0,20632000000.0,-1366000000.0,,,20515000000.0,
SIBC,T3,2016,XOF,,,,,,12929000000.0,,,35898000000.0,,,,,17238000000.0,
SICC,An,2023,XOF,701091562.0,,,,,19245083.0,,,,,,,,,
SICC,An,2022,XOF,1138173867.0,,,,,-39949556.0,,,,,,,,,
SICC,An,2021,XOF,1380986108.0,53198530.0,66036265.0,119234795.0,,119234795.0,4154276593.0,,,,,,,,
SICC,An,2020,XOF,2359881248.0,109049980.0,776115.0,109826095.0,,109826095.0,4087383318.0,,,,,,,,
SICC,An,2019,XOF,1856990827.0,163015925.0,-73714568.0,89301357.0,-86950516.0,2350841.0,3925048002.0,,,,,,,,
SICC,An,2018,XOF,1393219028.0,103323999.0,3492488.0,106816487.0,945723982.0,989401440.0,3933301419.0,,,,,,,,
SICC,An,2017,XOF,1105303043.0,129788224.0,4301768.0,134089992.0,0.0,100567494.0,3680132932.0,,,,,,,,
SICC,An,2016,XOF,1936644069.0,194461430.0,16019580.0,210481010.0,33772.0,200831393.0,3576424374.0,,,,,,,,
SICC,An,2015,XOF,861192787.0,176248418.0,-35460457.0,140787961.0,298964605.0,434869656.0,1521953318.0,,,,,,,,
SICC,S1,2019,XOF,1252772454.0,,,160029653.0,0.0,120022240.0,,,,,,,,,
SICC,S1,2018,XOF,520028946.0,,,-217526336.0,0.0,-220526336.0,,,,,,,,,
SIVC,An,2023,XOF,8512305646.0,824518419.0,-199032889.0,625485530.0,353779472.0,895708500.0,15698401816.0,,,,,,,,
SIVC,An,2022,XOF,8688869897.0,339115809.0,-268462001.0,70653808.0,367093514.0,402747322.0,15914219225.0,,,,,,,,
SIVC,An,2021,XOF,7647961956.0,507833300.0,-133501736.0,374331564.0,388081173.0,727412737.0,15721786357.0,,,,,,,,
SIVC,An,2020,XOF,6348743028.0,-2518217382.0,-296926677.0,-2815144059.0,387424203.0,-2462719856.0,15836388054.0,,,,,,,,
SIVC,An,2019,XOF,7170432956.0,-737217856.0,-185833855.0,-923051711.0,896528404.0,-26523307.0,17351927849.0,,,,,,,,
SIVC,An,2018,XOF,7446826835.0,-13346446.0,-225910340.0,-239256786.0,192420239.0,-81836547.0,18031095309.0,,,,,,,,
SIVC,An,2017,XOF,7530357170.0,-974423080.0,-157293994.0,-1131717074.0,175808248.0,-990908826.0,18479955915.0,,,,,,,,
SIVC,An,2016,XOF,7587239092.0,-121898110.0,-178655971.0,-300554081.0,452749714.0,69103740.0,16984520334.0,,,,,,,,
SIVC,An,2015,XOF,8064657885.0,517800232.0,-143038430.0,374761802.0,167362214.0,355537679.0,12451723148.0,,,,,,,,
SIVC,S1,2023,XOF,4028251000.0,337875000.0,-98821000.0,239054000.0,0.0,221552000.0,,,,,,,,,
SIVC,S1,2022,XOF,4547165000.0,-116710000.0,-143253000.0,-259963000.0,183546000.0,-93917000.0,,,,,,,,,
SIVC,S1,2021,XOF,3510809000.0,70081000.0,-62034000.0,8046000.0,194041000.0,184587000.0,,,,,,,,,
SIVC,S1,2020,XOF,3303060000.0,-226184000.0,-87657000.0,-313841000.0,201835000.0,-112006000.0,,,,,,,,,
SIVC,S1,2019,XOF,3494373000.0,-190249000.0,-93641000.0,-283890000.0,448414000.0,147052000.0,,,,,,,,,
SIVC,S1,2018,XOF,3665251000.0,-3582000.0,-130885000.0,-134467000.0,22274000.0,-132691000.0,,,,,,,,,
SIVC,S1,2017,XOF,3614798000.0,-392864000.0,-68147000.0,-461011000.0,1950000.0,-477135000.0,,,,,,,,,
SIVC,S1,2016,XOF,3986507000.0,409643000.0,-79888000.0,329755000.0,0.0,249238000.0,,,,,,,,,
SIVC,T1,2023,XOF,1964095000.0,,,20929000.0,,,,,,,,,,,
SIVC,T1,2022,XOF,2267713000.0,,,349721000.0,,,,,,,,,,,
SIVC,T1,2021,XOF,1692497000.0,,,,,59642000.0,,,,,,,,,
SIVC,T1,2020,XOF,1759428000.0,,,,,-84337000.0,,,,,,,,,
SIVC,T1,2019,XOF,1696005000.0,,,,,-238175000.0,,,,,,,,,
SIVC,T3,2021,XOF,5410704000.0,,,,,514515000.0,,,,,,,,,
SIVC,T3,2020,XOF,4780460000.0,,,,,-241666000.0,,,,,,,,,
SIVC,T3,2019,XOF,5242073000.0,,,,,-395652000.0,,,,,,,,,
SLBC,An,2024,XOF,309722000000.0,34735000000.0,-4304000000.0,30432000000.0,-817000000.0,21472000000.0,307546000000.0,,,,,,,,
SLBC,An,2023,XOF,311395000000.0,16807000000.0,-5521000000.0,11285000000.0,7542000000.0,15078000000.0,327698000000.0,,,,,,,,
SLBC,An,2022,XOF,281880000000.0,7112000000.0,-4137000000.0,2975000000.0,-889000000.0,1217000000.0,334102000000.0,,,,,,,,
SLBC,An,2021,XOF,299269000000.0,35605000000.0,-4099000000.0,31507000000.0,-1375000000.0,22020000000.0,316350000000.0,,,,,,,,
SLBC,An,2020,XOF,229359000000.0,27415000000.0,-5399000000.0,22016000000.0,-88000000.0,17520000000.0,294111000000.0,,,,,,,,
SLBC,An,2019,XOF,225004000000.0,17267000000.0,-5750000000.0,11517000000.0,2537000000.0,13095000000.0,275982000000.0,,,,,,,,
SLBC,An,2018,XOF,202816000000.0,7107000000.0,-5811000000.0,1297000000.0,43000000.0,1305000000.0,271179000000.0,,,,,,,,
SLBC,An,2017,XOF,193372000000.0,7642000000.0,-3062000000.0,4580000000.0,-43000000.0,4250000000.0,258729000000.0,,,,,,,,
SLBC,An,2016,XOF,191441000000.0,36558000000.0,-1718000000.0,34840000000.0,3000000.0,27563000000.0,179908000000.0,,,,,,,,
SLBC,An,2015,XOF,184089000000.0,29798000000.0,-2092000000.0,,20000000.0,22619000000.0,191090000000.0,,,,,,,,
SLBC,S1,2024,XOF,147598271931.0,15861021336.0,-2244106970.0,13616914366.0,,10162815766.0,,,,,,,,,
SLBC,S1,2023,XOF,137319580056.0,8402496312.0,-2093195434.0,6309300878.0,,11070893039.0,,,,,,,,,
SLBC,S1,2022,XOF,120879940230.0,6274142657.0,-2408712226.0,3865430431.0,,3153010872.0,,,,,,,,,
SLBC,S1,2021,XOF,123136324339.0,23381802182.0,-2043049478.0,21338752704.0,,15607682718.0,,,,,,,,,
SLBC,S1,2020,XOF,87415281978.0,11818496656.0,-2520190797.0,9298305859.0,,7771415742.0,,,,,,,,,
SLBC,S1,2019,XOF,93833656897.0,12095557744.0,-2791949658.0,9303608086.0,,8782797292.0,,,,,,,,,
SLBC,S1,2018,XOF,87585803351.0,6388878374.0,-2964036782.0,3424841592.0,,3430863192.0,,,,,,,,,
SLBC,S1,2017,XOF,88536252421.0,10401361195.0,-1297190351.0,9104170844.0,,7320593829.0,,,,,,,,,
SLBC,S1,2016,XOF,83560894010.0,19627108033.0,-992389854.0,18634718179.0,,14695291199.0,,,,,,,,,
SMBC,An,2024,XOF,229061000000.0,12036000000.0,412000000.0,12448000000.0,0.0,8698000000.0,163113000000.0,,,,,,,,
SMBC,An,2023,XOF,247646000000.0,28583000000.0,-3651000000.0,24931000000.0,7000000.0,17255000000.0,183993000000.0,,,,,,,,
SMBC,An,2022,XOF,276854000000.0,13808000000.0,-1272000000.0,12535000000.0,-28000000.0,9421000000.0,164780000000.0,,,,,,,,
SMBC,An,2021,XOF,139353000000.0,13649000000.0,-347000000.0,13302000000.0,-771000000.0,8623000000.0,107351000000.0,,,,,,,,
SMBC,An,2020,XOF,102670000000.0,14102000000.0,-670000000.0,13432000000.0,11000000.0,9396000000.0,72061000000.0,,,,,,,,
SMBC,An,2019,XOF,116253000000.0,950000000.0,-858000000.0,91000000.0,1000000.0,58000000.0,97322000000.0,,,,,,,,
SMBC,An,2018,XOF,134198000000.0,11376000000.0,-962000000.0,10414000000.0,-1000000.0,7877000000.0,99817000000.0,,,,,,,,
SMBC,An,2017,XOF,90262000000.0,11235000000.0,-2988000000.0,8247000000.0,0.0,7506000000.0,89093000000.0,,,,,,,,
SMBC,An,2016,XOF,92255000000.0,9180000000.0,-2291000000.0,6889000000.0,6000000.0,6860000000.0,83466000000.0,,,,,,,,
SMBC,An,2015,XOF,133378000000.0,8963000000.0,-3393000000.0,5569000000.0,0.0,5535000000.0,76217000000.0,,,,,,,,
SMBC,S1,2024,XOF,132360282554.0,5492894856.0,-21792331.0,5471102525.0,,4200124020.0,,,,,,,,,
SMBC,S1,2023,XOF,133962664214.0,11737099721.0,-552409687.0,11184690034.0,,7699059159.0,,,,,,,,,
SMBC,S1,2022,XOF,113553407895.0,7562946159.0,-119615818.0,7443330341.0,,5244295058.0,,,,,,,,,
SMBC,S1,2021,XOF,49038000000.0,6651000000.0,-281000000.0,6370000000.0,,4178000000.0,,,,,,,,,
SMBC,S1,2020,XOF,49350631893.0,3731939511.0,-242876486.0,3489063025.0,,2562000000.0,,,,,,,,,
SMBC,S1,2019,XOF,39487263276.0,-1257651633.0,-604895484.0,-1862547117.0,,,,,,,,,,,
SMBC,S1,2018,XOF,59572460712.0,4905684779.0,-255395420.0,4650289359.0,,,,,,,,,,,
SMBC,S1,2017,XOF,43422458921.0,6193995170.0,-2354703572.0,3839291598.0,,3804291598.0,,,,,,,,,
SMBC,S1,2016,XOF,51144126038.0,3800029867.0,-870279442.0,2929750425.0,,2894750425.0,,,,,,,,,
SMBC,T1,2024,XOF,70179117404.0,,,4447294656.0,,2922294656.0,,,,,,,,,
SMBC,T1,2023,XOF,72331099642.0,,,3502568710.0,,2553553117.0,,,,,,,,,
SMBC,T1,2022,XOF,43568876818.0,,,861631982.0,,660631982.0,,,,,,,,,
SMBC,T1,2021,XOF,20136704659.0,,,3432330224.0,,2584203130.0,,,,,,,,,
SMBC,T1,2020,XOF,31499333141.0,,,2294927353.0,,1729362767.0,,,,,,,,,
SMBC,T1,2019,XOF,11156239620.0,,,-1390881610.0,,-1425881610.0,,,,,,,,,
SMBC,T1,2018,XOF,29697313848.0,,,3345406281.0,,2535703811.0,,,,,,,,,
SMBC,T1,2017,XOF,23105709930.0,,,2988173164.0,,2953173164.0,,,,,,,,,
SMBC,T1,2016,XOF,20263464075.0,,,-2267543371.0,,-2302543371.0,,,,,,,,,
SMBC,T3,2024,XOF,180962000000.0,,,7170000000.0,,5375000000.0,,,,,,,,,
SMBC,T3,2023,XOF,179523000000.0,,,16920000000.0,,12165000000.0,,,,,,,,,
SMBC,T3,2022,XOF,194788000000.0,,,8473000000.0,,6465000000.0,,,,,,,,,
SMBC,T3,2021,XOF,85418000000.0,,,9276000000.0,,6360000000.0,,,,,,,,,
SMBC,T3,2020,XOF,79550000000.0,,,8548000000.0,,5959000000.0,,,,,,,,,
SMBC,T3,2019,XOF,76826000000.0,135000000.0,-803000000.0,-668000000.0,,-701000000.0,,,,,,,,,
SMBC,T3,2018,XOF,93058000000.0,7663000000.0,-589000000.0,7073000000.0,,5401000000.0,,,,,,,,,
SMBC,T3,2017,XOF,63328000000.0,7295000000.0,-2672000000.0,4623000000.0,,4588000000.0,,,,,,,,,
SMBC,T3,2016,XOF,72754000000.0,4847000000.0,-1060000000.0,3787000000.0,,3756000000.0,,,,,,,,,
SNTS,An,2024,XOF,1776443000000.0,619524000000.0,-23268000000.0,,,393662000000.0,3105287000000.0,,,,,,,,839200000000.0
SNTS,An,2023,XOF,1620701000000.0,515709000000.0,-19245000000.0,,,331748000000.0,2573858000000.0,,,,,,,,
SNTS,An,2022,XOF,1455049000000.0,437059000000.0,-14785000000.0,,,278912000000.0,2252192000000.0,,,,,,,,
SNTS,An,2021,XOF,1334874000000.0,399655000000.0,-24178000000.0,,,252459000000.0,2063844000000.0,,,,,,,,
SNTS,An,2020,XOF,1206086000000.0,339082000000.0,-29460000000.0,,,201272000000.0,1896874000000.0,,,,,,,,
SNTS,An,2019,XOF,1179224000000.0,316748000000.0,-24539000000.0,292209000000.0,2490000000.0,195343000000.0,1823012000000.0,,,,,,,294699000000.0,
SNTS,An,2018,XOF,1098698000000.0,307611000000.0,-13329000000.0,298769000000.0,-3380000000.0,187091000000.0,1676180000000.0,,,,,,,295390000000.0,
SNTS,An,2017,XOF,972905000000.0,307787000000.0,,299128000000.0,-1662000000.0,202186000000.0,1595664000000.0,,,,,,,,
SNTS,An,2016,XOF,905036000000.0,323158000000.0,,312732000000.0,3648000000.0,215880000000.0,1391301000000.0,,,,,,,,
SNTS,An,2015,XOF,863291000000.0,327790000000.0,,330801000000.0,-1811000000.0,221089000000.0,1213066000000.0,,,,,,,,
SNTS,S1,2024,XOF,877697000000.0,301923000000.0,-6911000000.0,,,192637000000.0,,,,,,,,,407700000000.0
SNTS,S1,2023,XOF,794126000000.0,227745000000.0,-267000000.0,,,148594000000.0,,,,,,,,,348400000000.0
SNTS,S1,2022,XOF,713367000000.0,205158000000.0,-7251000000.0,,,130311000000.0,,,,,,,,,304100000000.0
SNTS,S1,2021,XOF,641987000000.0,190736000000.0,-11195000000.0,,,118861000000.0,,,,,,,,,276600000000.0
SNTS,S1,2020,XOF,587309000000.0,155431000000.0,-13452000000.0,,,89876000000.0,,,,,,,,,247000000000.0
SNTS,S1,2019,XOF,541997000000.0,157426000000.0,-13750000000.0,,,93818000000.0,,,,,,,,,234000000000.0
SNTS,S1,2018,XOF,506370000000.0,159081000000.0,-5275000000.0,,,104512000000.0,,,,,,,,,233000000000.0
SNTS,S1,2017,XOF,483551000000.0,165941000000.0,,,,111424000000.0,,,,,,,,,231000000000.0
SNTS,S1,2016,XOF,438798000000.0,165148000000.0,,,,109970000000.0,,,,,,,,,220000000000.0
SNTS,T1,2024,XOF,425400000000.0,,,,,96600000000.0,,,,,,,,,193300000000.0
SNTS,T1,2023,XOF,384700000000.0,,,,,82700000000.0,,,,,,,,,165600000000.0
SNTS,T1,2022,XOF,350400000000.0,,,,,62700000000.0,,,,,,,,,144800000000.0
SNTS,T1,2021,XOF,314200000000.0,,,,,55000000000.0,,,,,,,,,132200000000.0
SNTS,T1,2020,XOF,274100000000.0,,,,,46400000000.0,,,,,,,,,120200000000.0
SNTS,T1,2019,XOF,270100000000.0,,,,,49800000000.0,,,,,,,,,117600000000.0
SNTS,T3,2024,XOF,1319000000000.0,,,,,288900000000.0,,,,,,,,,615500000000.0
SNTS,T3,2023,XOF,1201500000000.0,,,,,240600000000.0,,,,,,,,,535400000000.0
SNTS,T3,2022,XOF,1080000000000.0,,,,,200300000000.0,,,,,,,,,463000000000.0
SNTS,T3,2021,XOF,984500000000.0,,,,,189300000000.0,,,,,,,,,430300000000.0
SNTS,T3,2020,XOF,895000000000.0,,,,,140000000000.0,,,,,,,,,380000000000.0
SNTS,T3,2019,XOF,820000000000.0,,,,,143400000000.0,,,,,,,,,355300000000.0
SOGC,An,2024,XOF,89415277000.0,18383382000.0,,18040224000.0,,13110790000.0,88962049000.0,,,,,,,,
SOGC,An,2023,XOF,73448349000.0,7678013000.0,,7380000000.0,,5270303000.0,88987010000.0,,,,,,,,
SOGC,An,2022,XOF,93883932000.0,21852242000.0,,21545512000.0,,15652984000.0,93857925000.0,,,,,,,,
SOGC,An,2021,XOF,83074087000.0,20581153000.0,,19931401000.0,,14728280000.0,97008610000.0,,,,,,,,
SOGC,An,2020,XOF,66481138000.0,11218699000.0,,10310790000.0,,7652579000.0,92061584000.0,,,,,,,,
SOGC,An,2019,XOF,61389413000.0,6815007000.0,,5849744000.0,,4520355000.0,87399032000.0,,,,,,,,
SOGC,An,2018,XOF,56700298000.0,4418294000.0,,3605850000.0,,2977497000.0,86506526000.0,,,,,,,,
SOGC,An,2017,XOF,70043206000.0,14682214000.0,,14103373000.0,,10427997000.0,87393833000.0,,,,,,,,
SOGC,An,2016,XOF,56226765000.0,8391781000.0,,7583368000.0,,6157146000.0,86500195000.0,,,,,,,,
SOGC,An,2015,XOF,53473814000.0,8689545000.0,,7948208000.0,,5993089000.0,82035084000.0,,,,,,,,
SOGC,S1,2024,XOF,36434163562.0,5864166470.0,-180426768.0,5683739702.0,-631886419.0,4073616572.0,,,,,,,,,
SOGC,S1,2023,XOF,37803101787.0,5180901506.0,-84907105.0,5095994401.0,,3773984201.0,,,,,,,,,
SOGC,S1,2022,XOF,50187543357.0,13153782977.0,-186558534.0,12967284347.0,,9780599265.0,,,,,,,,,
SOGC,S1,2021,XOF,40050101665.0,10149653389.0,-398152783.0,9751500606.0,,7537287459.0,,,,,,,,,
SOGC,S1,2020,XOF,33494079081.0,5242361797.0,-465533765.0,4776828032.0,,3683155901.0,,,,,,,,,
SOGC,S1,2019,XOF,29411398163.0,3747533006.0,-535328780.0,3212204226.0,,2680855674.0,,,,,,,,,
SOGC,S1,2018,XOF,30347250058.0,2375620260.0,-297260086.0,2078360174.0,,1641438899.0,,,,,,,,,
SOGC,S1,2017,XOF,36443910950.0,9986556311.0,-297151424.0,9689404887.0,,7360242218.0,,,,,,,,,
SOGC,S1,2016,XOF,26464299559.0,2801527197.0,-411922169.0,2389605028.0,,2066708349.0,,,,,,,,,
SOGC,T1,2024,XOF,19130746290.0,,,1917596685.0,,1658721133.0,,,,,,,,,
SOGC,T1,2023,XOF,19945922071.0,,,3227253688.0,,2409803481.0,,,,,,,,,
SOGC,T1,2022,XOF,24721443459.0,,,4051806942.0,,3271558387.0,,,,,,,,,
SOGC,T1,2021,XOF,21512083792.0,,,3827062194.0,,3212447418.0,,,,,,,,,
SOGC,T1,2020,XOF,16766938804.0,,,2238437857.0,,1847956972.0,,,,,,,,,
SOGC,T1,2019,XOF,13720345470.0,,,758845764.0,,607551095.0,,,,,,,,,
SOGC,T1,2018,XOF,15083145809.0,,,1399905640.0,,1132747053.0,,,,,,,,,
SOGC,T1,2017,XOF,20741367740.0,,,7037781607.0,,5507307020.0,,,,,,,,,
SOGC,T1,2016,XOF,13288470369.0,,,1241570251.0,,1073958267.0,,,,,,,,,
SOGC,T3,2024,XOF,62301857900.0,,,11726835077.0,,8261656754.0,,,,,,,,,
SOGC,T3,2023,XOF,54478813169.0,,,6139340932.0,,4404106157.0,,,,,,,,,
SOGC,T3,2022,XOF,69635017177.0,,,16082374439.0,,11929470475.0,,,,,,,,,
SOGC,T3,2021,XOF,62116977992.0,,,14839271018.0,,11238738441.0,,,,,,,,,
SOGC,T3,2020,XOF,47740996825.0,,,6595526137.0,,4835923203.0,,,,,,,,,
SOGC,T3,2019,XOF,46539351179.0,,,5131141094.0,,4143629159.0,,,,,,,,,
SOGC,T3,2018,XOF,43477999533.0,,,1865778889.0,,1379383031.0,,,,,,,,,
SOGC,T3,2017,XOF,55016138799.0,,,12893754896.0,,9624858775.0,,,,,,,,,
SOGC,T3,2016,XOF,41111454470.0,,,4324347202.0,,3764661361.0,,,,,,,,,
SPHC,An,2024,XOF,279437727000.0,29445591000.0,-3708014000.0,25737577000.0,-30921000.0,18790218000.0,222208165000.0,,,,,,,,
SPHC,An,2023,XOF,206469432000.0,7351110000.0,-2702682000.0,4648428000.0,23719000.0,3635139000.0,195801293000.0,,,,,,,,
SPHC,An,2022,XOF,224421229000.0,26283237000.0,-2270417000.0,24012820000.0,-503379000.0,16700611000.0,183889630000.0,,,,,,,,
SPHC,An,2021,XOF,208794461000.0,27558059000.0,-2555041000.0,25003018000.0,-41041000.0,20750470000.0,168289440000.0,,,,,,,,
SPHC,An,2020,XOF,158789037000.0,10954030000.0,-2573296000.0,8380734000.0,-54706000.0,7466595000.0,157047871000.0,,,,,,,,
SPHC,An,2019,XOF,143735241000.0,7524610000.0,-2560482000.0,4964128000.0,-223322000.0,3374806000.0,147034369000.0,,,,,,,,
SPHC,An,2018,XOF,129854699000.0,2071630000.0,-2562808000.0,-491178000.0,-197142000.0,-847996000.0,135042041000.0,,,,,,,,
SPHC,An,2017,XOF,151978767000.0,17823966000.0,-2984714000.0,14839252000.0,-246579000.0,12860964000.0,137319985000.0,,,,,,,,
SPHC,An,2016,XOF,112963551000.0,3913606000.0,-3017680000.0,895926000.0,375388000.0,1169859000.0,131081463000.0,,,,,,,,
SPHC,An,2015,XOF,97449044000.0,645738000.0,-2353801000.0,-1708064000.0,-36462000.0,-1779526000.0,126606976000.0,,,,,,,,
SPHC,S1,2024,XOF,113379000000.0,6335000000.0,-1918000000.0,4417000000.0,,3303000000.0,,,,,,,,,
SPHC,S1,2023,XOF,94668000000.0,4392000000.0,-1086000000.0,3306000000.0,,2444000000.0,,,,,,,,,
SPHC,S1,2022,XOF,103845000000.0,10310000000.0,-1057000000.0,9253000000.0,,6019000000.0,,,,,,,,,
SPHC,S1,2021,XOF,93379000000.0,10313000000.0,-1169000000.0,9144000000.0,,8056000000.0,,,,,,,,,
SPHC,S1,2020,XOF,76282000000.0,3622000000.0,-1272000000.0,2351000000.0,,1728000000.0,,,,,,,,,
SPHC,S1,2019,XOF,64361000000.0,1353000000.0,-1268000000.0,85000000.0,,-851000000.0,,,,,,,,,
SPHC,S1,2018,XOF,56402000000.0,-316000000.0,-1203000000.0,-1519000000.0,,-1675000000.0,,,,,,,,,
SPHC,S1,2017,XOF,74017000000.0,10307000000.0,-1567000000.0,8740000000.0,,6922000000.0,,,,,,,,,
SPHC,S1,2016,XOF,45228497000000.0,-5462577000000.0,-1372248000000.0,-6834825000000.0,,-6404697000000.0,,,,,,,,,
SPHC,T1,2024,XOF,54968000000.0,,,1592000000.0,,1126000000.0,,,,,,,,,
SPHC,T1,2023,XOF,48829000000.0,,,1801000000.0,,1349000000.0,,,,,,,,,
SPHC,T1,2022,XOF,50008000000.0,,,4889000000.0,,3664000000.0,,,,,,,,,
SPHC,T1,2021,XOF,42236000000.0,,,2008000000.0,,1506000000.0,,,,,,,,,
SPHC,T1,2020,XOF,44843000000.0,,,3294000000.0,,2479000000.0,,,,,,,,,
SPHC,T1,2019,XOF,32801000000.0,,,143000000.0,,110000000.0,,,,,,,,,
SPHC,T1,2018,XOF,28781000000.0,,,721000000.0,,648000000.0,,,,,,,,,
SPHC,T1,2017,XOF,41960000000.0,,,6169000000.0,,4986000000.0,,,,,,,,,
SPHC,T1,2016,XOF,22650000000.0,,,-3979000000.0,,-3441000000.0,,,,,,,,,
SPHC,T3,2024,XOF,186335000000.0,,,13370000000.0,,10018000000.0,,,,,,,,,
SPHC,T3,2023,XOF,142657000000.0,,,5359000000.0,,3984000000.0,,,,,,,,,
SPHC,T3,2022,XOF,169150000000.0,,,20749000000.0,,14642000000.0,,,,,,,,,
SPHC,T3,2021,XOF,148615000000.0,,,17307000000.0,,12986000000.0,,,,,,,,,
SPHC,T3,2020,XOF,115923000000.0,,,4400000000.0,,3205000000.0,,,,,,,,,
SPHC,T3,2019,XOF,101506000000.0,,,2428000000.0,,1220000000.0,,,,,,,,,
SPHC,T3,2018,XOF,90951000000.0,,,-468000000.0,,-604000000.0,,,,,,,,,
SPHC,T3,2017,XOF,99700000000.0,,,10144000000.0,,7981000000.0,,,,,,,,,
SPHC,T3,2016,XOF,76173000000.0,,,-6419000000.0,,-5991000000.0,,,,,,,,,
SPHC,T4,2017,XOF,151978000000.0,,,14760000000.0,,12782000000.0,,,,,,,,,
SPHC,T4,2016,XOF,112964000000.0,,,896000000.0,,1170000000.0,,,,,,,,,
STAC,An,2024,XOF,1793360000.0,-1007887000.0,85321000.0,-922567000.0,585477000.0,-348195000.0,7378386000.0,,,,,,,,
STAC,An,2023,XOF,9264509000.0,-1136144000.0,167268000.0,-968876000.0,-31145000.0,-1117719000.0,11329611000.0,,,,,,,,
STAC,An,2022,XOF,14654197000.0,-106831000.0,121249000.0,14418000.0,22764000.0,-70544000.0,15068263000.0,,,,,,,,
STAC,An,2021,XOF,10274321000.0,1286674000.0,211243000.0,1497917000.0,83303000.0,1119448000.0,16260295000.0,,,,,,,,
STAC,An,2020,XOF,15900707000.0,3108191000.0,241167000.0,3349358000.0,9783000.0,2320633000.0,18586404000.0,,,,,,,,
STAC,An,2019,XOF,9277157000.0,978905000.0,136224000.0,1115129000.0,9661000.0,865967000.0,11884748000.0,,,,,,,,
STAC,An,2018,XOF,7139448000.0,444621000.0,113184000.0,557805000.0,5051000.0,365742000.0,8979086000.0,,,,,,,,
STAC,An,2017,XOF,3866311000.0,619367000.0,401889000.0,1021256000.0,1532000.0,877060000.0,3856937000.0,,,,,,,,
STAC,An,2016,XOF,4490983000.0,39691000.0,46447000.0,86138000.0,1424315000.0,1112869000.0,5430269000.0,,,,,,,,
STAC,An,2015,XOF,6692011000.0,479349000.0,100027000.0,579375000.0,-2495000.0,340110000.0,6654825000.0,,,,,,,,
STAC,S1,2024,XOF,582398514.0,-585454657.0,270741300.0,-314713357.0,,-314644909.0,,,,,,,,,
STAC,S1,2023,XOF,4993898000.0,-908513024.0,27897553.0,-880615471.0,,-985743343.0,,,,,,,,,
STAC,S1,2022,XOF,6075836955.0,-20007506.0,95445299.0,75434793.0,,58516828.0,,,,,,,,,
STAC,S1,2021,XOF,5340717488.0,1259908899.0,128467706.0,1388376605.0,,1046442603.0,,,,,,,,,
STAC,S1,2020,XOF,5575542571.0,23385378.0,48410707.0,71796085.0,,43556085.0,,,,,,,,,
STAC,S1,2019,XOF,3362331001.0,467127636.0,107978133.0,575105768.0,,469817631.0,,,,,,,,,
STAC,S1,2018,XOF,2963241068.0,56976398.0,61547777.0,118524175.0,,90929207.0,,,,,,,,,
STAC,S1,2017,XOF,2529842979.0,645701499.0,22990180.0,668691679.0,,535794548.0,,,,,,,,586120925.0,
STAC,S1,2016,XOF,2054972087.0,,,,,209029394.0,,,,,,,,272446978.0,
STAC,T3,2024,XOF,1250792058.0,-920794650.0,304687573.0,-616107077.0,,-610943112.0,,,,,,,,,
STAC,T3,2023,XOF,7072575557.0,-1633425563.0,150010078.0,-1483415485.0,,-1594566326.0,,,,,,,,,
STAC,T3,2022,XOF,11230253393.0,332130267.0,98426467.0,430556734.0,,348728922.0,,,,,,,,,
STAC,T3,2021,XOF,7706309348.0,1357336657.0,160385694.0,1517722351.0,,1156375427.0,,,,,,,,,
STAC,T3,2020,XOF,9425414561.0,1268017120.0,102979498.0,1370996618.0,4661017.0,1025066691.0,,,,,,,,,
STAC,T3,2019,XOF,5633824516.0,924535989.0,104539926.0,1029075915.0,7711863.0,842670656.0,,,,,,,,,
STBC,An,2024,XOF,214312616965.0,57068888519.0,1575172860.0,58644061379.0,-3803375.0,44173762491.0,94925572191.0,,,,,,,,
STBC,An,2023,XOF,169913796154.0,16258209527.0,542459653.0,16800669180.0,0.0,12399004223.0,35417065559.0,,,,,,,,
STBC,An,2022,XOF,151133280425.0,12768812060.0,2060113004.0,14828925064.0,-3650143.0,11503188097.0,31612312100.0,,,,,,,,
STBC,An,2021,XOF,135604495477.0,9388373157.0,2430503085.0,11818876242.0,10720340.0,9642415475.0,37238485117.0,,,,,,,,
